ts_code,trade_date,t_pre_close,t_1_close,diff_pct
600196.SH,2006-04-26,4.6500,4.9900,0.0681
600196.SH,2007-06-08,11.7600,15.3900,0.2359
600196.SH,2010-07-26,12.6400,19.0600,0.3368
600196.SH,2012-06-11,9.8200,9.9200,0.0101
600196.SH,2013-08-19,10.9900,11.2000,0.0187
600196.SH,2014-08-19,18.5400,18.8100,0.0144
600196.SH,2015-08-12,27.6100,27.8900,0.0100
600196.SH,2016-06-23,18.6300,18.9500,0.0169
600196.SH,2017-08-09,28.6400,28.9900,0.0121
600196.SH,2018-08-03,35.4000,35.7800,0.0106
600196.SH,2019-08-02,25.6400,25.9600,0.0123
600196.SH,2022-06-16,42.4300,42.9900,0.0130
600196.SH,2023-08-09,29.6800,30.1000,0.0140
600196.SH,2024-08-06,23.3700,23.6400,0.0114
600196.SH,2025-08-04,27.2400,27.5600,0.0116
600197.SH,2000-08-23,15.5800,15.8200,0.0152
600197.SH,2001-06-29,17.4000,17.6000,0.0114
600197.SH,2001-12-11,13.4100,13.5800,0.0125
600197.SH,2003-07-11,10.0000,10.2800,0.0272
600197.SH,2004-04-08,7.0700,14.4200,0.5097
600197.SH,2005-08-26,3.2300,3.3700,0.0415
600197.SH,2007-07-13,9.1100,9.2700,0.0173
600197.SH,2008-07-23,8.1800,8.3400,0.0192
600197.SH,2009-05-18,8.4200,8.6000,0.0209
600197.SH,2010-06-18,15.5700,15.7500,0.0114
600197.SH,2011-08-24,13.5500,13.7500,0.0145
600197.SH,2012-08-24,12.6600,12.8600,0.0156
600197.SH,2013-08-19,10.1200,10.3400,0.0213
600197.SH,2014-08-29,9.6500,9.8800,0.0233
600197.SH,2015-07-30,11.9000,12.1300,0.0190
600197.SH,2016-06-01,13.5400,13.9400,0.0287
600197.SH,2017-05-04,19.1800,19.4300,0.0129
600197.SH,2018-07-24,22.6800,22.9300,0.0109
600197.SH,2019-07-03,19.3800,19.7300,0.0177
600197.SH,2020-07-02,20.2600,20.7000,0.0213
600197.SH,2021-07-15,27.9800,28.3800,0.0141
600197.SH,2022-08-09,27.8100,28.2200,0.0145
600197.SH,2023-08-02,26.0800,26.4900,0.0155
600197.SH,2024-08-08,16.3800,16.7700,0.0233
600197.SH,2025-07-03,14.6200,15.0700,0.0299
600198.SH,2000-06-15,31.0800,32.6000,0.0466
600198.SH,2000-10-18,28.1900,36.0000,0.2169
600198.SH,2001-10-23,18.5900,18.7900,0.0106
600199.SH,2000-06-16,15.4700,26.3500,0.4129
600199.SH,2010-05-17,10.3200,20.6400,0.5000
600199.SH,2013-06-25,14.0900,14.4000,0.0215
600199.SH,2014-05-07,7.4500,7.5300,0.0106
600200.SH,1999-09-27,14.2500,22.8000,0.3750
600200.SH,2001-04-12,19.9300,29.9800,0.3352
600200.SH,2001-08-28,18.6700,24.2700,0.2307
600200.SH,2003-10-28,11.6500,17.4800,0.3335
600200.SH,2006-09-07,4.9500,7.4300,0.3338
600201.SH,2000-08-01,18.9300,19.1800,0.0130
600201.SH,2000-12-18,19.5800,20.3500,0.0378
600201.SH,2003-07-10,13.0900,13.3900,0.0224
600201.SH,2004-06-15,8.4400,16.8800,0.5000
600201.SH,2005-06-23,4.2100,4.4100,0.0454
600201.SH,2006-07-12,5.0200,6.4600,0.2229
600201.SH,2008-05-16,14.9000,15.1000,0.0132
600201.SH,2009-06-02,9.5600,9.6600,0.0104
600201.SH,2010-07-19,9.8100,9.9100,0.0101
600201.SH,2015-10-14,28.1600,56.3200,0.5000
600201.SH,2016-06-24,27.0700,27.4700,0.0146
600201.SH,2017-06-12,33.7300,34.2300,0.0146
600201.SH,2017-10-09,23.8900,33.4400,0.2856
600201.SH,2018-06-25,17.3800,22.9000,0.2410
600201.SH,2019-07-09,15.7000,16.0500,0.0218
600201.SH,2022-07-13,8.8200,8.9300,0.0123
600201.SH,2024-07-15,6.6100,6.6900,0.0120
600202.SH,2001-04-17,17.9800,36.1600,0.5028
600202.SH,2002-07-09,8.7300,9.7000,0.1000
600202.SH,2006-06-20,11.1700,11.5700,0.0346
600202.SH,2007-08-14,19.9500,20.3500,0.0197
600202.SH,2008-06-25,9.9000,12.9000,0.2326
600202.SH,2009-05-11,15.4000,18.5300,0.1689
600203.SH,2006-08-23,4.3400,5.1100,0.1507
600206.SH,2008-07-30,9.5500,14.3300,0.3336
600206.SH,2014-05-12,10.4900,20.9800,0.5000
600206.SH,2024-06-06,9.1600,9.3000,0.0151
600207.SH,2001-05-30,22.1800,22.6800,0.0220
600207.SH,2002-06-21,12.0800,12.2800,0.0163
600207.SH,2003-06-06,9.7900,9.9900,0.0200
600207.SH,2004-07-05,10.6900,10.9900,0.0273
600207.SH,2005-05-12,5.5100,5.8100,0.0516
600208.SH,2002-07-24,9.6600,11.6400,0.1701
600208.SH,2006-02-14,2.5700,3.2000,0.1969
600208.SH,2007-05-08,11.6800,12.8500,0.0911
600208.SH,2008-03-13,10.4400,16.7100,0.3752
600208.SH,2010-04-01,6.4500,9.7300,0.3371
600208.SH,2011-07-01,5.1700,6.2300,0.1701
600208.SH,2013-07-08,3.3200,3.3800,0.0178
600208.SH,2014-07-17,3.0300,3.0900,0.0194
600208.SH,2016-07-08,4.2700,4.3200,0.0116
600208.SH,2018-07-13,3.7700,3.8300,0.0157
600208.SH,2019-07-12,2.9800,3.0400,0.0197
600208.SH,2021-08-04,2.8800,2.9300,0.0171
600210.SH,2000-04-10,14.4700,14.7700,0.0203
600210.SH,2001-04-13,18.8000,19.1000,0.0157
600210.SH,2001-08-20,18.8800,19.6000,0.0367
600210.SH,2001-09-25,12.3000,19.0700,0.3550
600210.SH,2002-05-15,12.6400,12.9400,0.0232
600210.SH,2003-04-17,13.1400,13.4400,0.0223
600210.SH,2004-03-25,7.1100,11.6700,0.3907
600210.SH,2004-09-23,4.0600,5.6900,0.2865
600210.SH,2005-05-31,2.9700,3.0400,0.0230
600210.SH,2006-07-10,2.5800,2.6300,0.0190
600210.SH,2008-07-03,4.1100,4.2100,0.0238
600210.SH,2010-05-28,6.2900,6.5900,0.0455
600210.SH,2011-07-01,5.8000,6.0000,0.0333
600210.SH,2012-07-23,3.8700,4.0700,0.0491
600210.SH,2013-07-23,2.8100,2.9100,0.0344
600210.SH,2014-08-21,4.4000,4.5000,0.0222
600210.SH,2017-08-18,6.2600,6.3600,0.0157
600210.SH,2018-06-25,3.3500,3.5000,0.0429
600210.SH,2019-07-17,3.8900,4.0400,0.0371
600210.SH,2020-07-22,4.9400,5.1400,0.0389
600210.SH,2021-07-22,6.8100,7.0600,0.0354
600210.SH,2022-08-18,5.9800,6.2300,0.0401
600210.SH,2023-07-26,5.2300,5.4800,0.0456
600210.SH,2024-07-03,5.1400,5.3900,0.0464
600210.SH,2025-07-18,6.5200,6.8200,0.0440
600211.SH,2007-09-11,23.1900,26.2400,0.1162
600211.SH,2010-09-08,14.6300,15.3600,0.0475
600211.SH,2020-04-17,26.7600,38.5200,0.3053
600211.SH,2021-04-19,47.9300,48.4400,0.0105
600211.SH,2023-04-17,63.3300,64.0800,0.0117
600211.SH,2023-09-26,49.1100,50.3100,0.0239
600211.SH,2024-04-30,36.0300,47.5800,0.2427
600211.SH,2024-08-29,34.2800,35.2500,0.0275
600211.SH,2025-04-22,36.6300,37.3600,0.0195
600211.SH,2025-09-01,46.2800,47.1600,0.0187
600212.SH,2000-07-28,14.7700,14.9700,0.0134
600212.SH,2002-04-23,12.6100,13.0900,0.0367
600212.SH,2002-07-22,9.7800,12.3900,0.2107
600212.SH,2003-07-21,5.9800,6.0600,0.0132
600212.SH,2006-06-26,3.1900,5.1000,0.3745
600215.SH,2000-05-16,15.2700,18.3200,0.1665
600215.SH,2003-06-03,9.0100,9.3100,0.0322
600215.SH,2011-06-03,6.2400,8.1100,0.2306
600215.SH,2021-06-04,6.9000,6.9900,0.0129
600215.SH,2024-07-12,6.6100,6.7100,0.0149
600216.SH,2000-10-09,15.4500,20.0800,0.2306
600216.SH,2001-05-25,12.1200,18.1800,0.3333
600216.SH,2009-05-27,19.5500,20.2500,0.0346
600216.SH,2010-05-05,38.3900,39.1900,0.0204
600216.SH,2011-06-13,31.6600,32.3600,0.0216
600216.SH,2012-07-05,24.4000,25.0000,0.0240
600216.SH,2013-06-17,21.7700,22.2700,0.0225
600216.SH,2013-10-09,12.3800,22.2900,0.4446
600216.SH,2014-05-26,9.2200,9.3700,0.0160
600216.SH,2017-07-19,9.3700,9.5100,0.0147
600216.SH,2019-06-27,10.3100,10.4600,0.0143
600216.SH,2020-06-29,19.6800,20.6700,0.0479
600216.SH,2021-07-16,16.1900,16.4200,0.0140
600216.SH,2022-07-06,14.1400,14.4700,0.0228
600216.SH,2023-07-11,11.0100,11.1800,0.0152
600216.SH,2024-07-10,10.9900,11.1400,0.0135
600216.SH,2025-07-21,15.0800,15.4500,0.0239
600217.SH,2000-06-30,10.3200,10.4700,0.0143
600217.SH,2001-05-15,13.5800,27.2000,0.5007
600217.SH,2004-04-20,9.5100,15.2600,0.3768
600218.SH,1999-09-21,12.2000,15.8600,0.2308
600218.SH,2000-05-30,13.2300,13.3800,0.0112
600218.SH,2001-05-11,11.7400,11.8900,0.0126
600218.SH,2001-08-14,10.3100,10.7000,0.0364
600218.SH,2008-06-03,6.3500,6.4500,0.0155
600218.SH,2010-05-05,10.5300,10.6800,0.0140
600218.SH,2018-06-22,4.8100,4.8600,0.0103
600218.SH,2021-06-23,8.6100,8.7100,0.0115
600218.SH,2024-06-24,6.7300,6.8000,0.0103
600219.SH,2002-07-19,12.9400,13.0900,0.0115
600219.SH,2003-04-28,9.2900,9.4400,0.0159
600219.SH,2004-04-21,9.5200,9.6200,0.0104
600219.SH,2005-06-13,5.5900,5.7100,0.0210
600219.SH,2006-03-31,4.2500,6.6900,0.3647
600219.SH,2010-06-23,8.8400,8.9400,0.0112
600219.SH,2011-06-24,9.1600,9.2600,0.0108
600219.SH,2012-04-11,7.1000,7.2000,0.0139
600219.SH,2013-05-22,6.2700,6.3900,0.0188
600219.SH,2014-05-08,4.7300,4.8800,0.0307
600219.SH,2016-08-30,3.1600,7.9900,0.6045
600219.SH,2017-07-05,3.3800,3.4300,0.0146
600219.SH,2018-05-04,3.0800,3.1400,0.0191
600219.SH,2018-11-01,2.4300,2.6500,0.0830
600219.SH,2019-06-28,2.2800,2.3300,0.0215
600219.SH,2020-06-24,2.0100,2.0600,0.0243
600219.SH,2021-07-14,4.3200,4.3700,0.0114
600219.SH,2022-06-17,3.5700,3.6300,0.0165
600219.SH,2023-06-16,3.0500,3.0900,0.0129
600219.SH,2024-04-23,3.4100,3.5300,0.0340
600219.SH,2024-11-25,3.9500,3.9900,0.0100
600219.SH,2025-05-12,3.6200,3.7100,0.0243
600219.SH,2025-09-25,3.8000,3.8400,0.0104
600219.SH,2025-12-12,4.6800,4.9400,0.0526
600221.SH,2000-07-13,9.3300,10.1800,0.0835
600221.SH,2012-06-12,5.0000,5.1200,0.0234
600221.SH,2013-06-07,2.4100,4.9200,0.5102
600221.SH,2017-06-07,3.2000,3.2500,0.0154
600222.SH,2001-05-24,20.4000,20.6500,0.0121
600222.SH,2006-08-28,10.5300,11.7800,0.1061
600222.SH,2006-09-04,4.5800,8.6800,0.4724
600222.SH,2008-06-03,5.7200,6.2900,0.0906
600222.SH,2010-05-12,7.7400,10.0800,0.2321
600223.SH,2000-06-14,12.2200,15.8900,0.2310
600223.SH,2001-06-20,13.0400,13.3400,0.0225
600223.SH,2003-06-16,7.5000,8.0000,0.0625
600223.SH,2004-07-06,5.6000,5.7500,0.0261
600223.SH,2019-05-27,3.5700,3.6200,0.0138
600223.SH,2021-06-24,15.5200,15.7200,0.0127
600223.SH,2022-08-17,8.9300,9.0400,0.0122
600223.SH,2024-07-31,6.1300,6.2300,0.0161
600226.SH,2000-09-28,23.2300,37.2000,0.3755
600226.SH,2001-04-10,26.2500,31.6000,0.1693
600226.SH,2001-09-07,21.9900,26.5400,0.1714
600226.SH,2002-08-19,21.9600,22.8500,0.0389
600226.SH,2003-05-29,9.7400,9.8900,0.0152
600226.SH,2004-05-25,7.2300,7.3800,0.0203
600226.SH,2005-04-25,4.2900,4.4100,0.0272
600226.SH,2006-05-18,5.2800,5.4000,0.0222
600226.SH,2007-06-01,9.7100,9.8400,0.0132
600226.SH,2008-04-11,10.7900,10.9400,0.0137
600226.SH,2009-05-18,10.9600,11.1800,0.0197
600226.SH,2010-05-25,8.6200,13.0800,0.3410
600226.SH,2011-05-27,10.6200,10.7700,0.0139
600226.SH,2015-06-08,14.3700,14.5200,0.0103
600226.SH,2015-10-12,5.2300,14.3700,0.6360
600226.SH,2017-09-20,6.7900,9.5000,0.2853
600226.SH,2018-03-26,4.5600,5.9300,0.2310
600227.SH,2001-05-10,14.1300,14.3800,0.0174
600227.SH,2003-05-22,9.4400,9.6400,0.0207
600227.SH,2004-05-24,8.9400,9.1400,0.0219
600227.SH,2005-05-26,7.5700,7.7700,0.0257
600227.SH,2006-05-22,8.8400,9.0400,0.0221
600227.SH,2007-04-23,17.2000,17.4000,0.0115
600227.SH,2008-05-13,17.2600,31.2500,0.4477
600227.SH,2009-04-13,9.2200,9.3200,0.0107
600227.SH,2010-05-12,5.7400,11.5200,0.5017
600228.SH,2001-05-22,13.1600,21.1000,0.3763
600229.SH,2001-06-19,12.6200,12.8000,0.0141
600229.SH,2002-07-08,9.4800,9.6600,0.0186
600229.SH,2003-06-24,6.8500,7.0000,0.0214
600229.SH,2004-06-22,4.8600,4.9900,0.0261
600229.SH,2017-07-07,9.6100,9.7300,0.0123
600229.SH,2018-07-10,7.8100,7.9600,0.0188
600229.SH,2019-07-09,7.1400,7.3400,0.0272
600229.SH,2020-07-09,7.8400,8.0400,0.0249
600229.SH,2021-07-09,5.9000,6.0500,0.0248
600229.SH,2022-07-08,6.2800,6.4400,0.0248
600229.SH,2023-06-16,9.1800,9.3800,0.0213
600229.SH,2024-07-18,6.2300,6.5000,0.0415
600230.SH,2004-05-12,6.6100,6.6900,0.0120
600230.SH,2005-05-31,3.4300,3.5300,0.0283
600230.SH,2006-05-30,5.8600,5.9700,0.0184
600230.SH,2018-05-30,27.4900,38.9800,0.2948
600230.SH,2019-05-23,15.2800,15.4800,0.0129
600230.SH,2023-07-28,15.3600,15.6600,0.0192
600230.SH,2024-06-26,10.0600,10.2000,0.0137
600231.SH,2001-06-27,11.8900,12.0400,0.0125
600231.SH,2002-07-16,8.5700,8.7200,0.0172
600231.SH,2002-10-15,6.3200,8.2100,0.2302
600231.SH,2003-04-17,9.4800,12.4800,0.2404
600231.SH,2004-05-17,6.7700,6.9200,0.0217
600231.SH,2005-05-23,4.7800,5.0300,0.0497
600231.SH,2006-05-22,3.5900,3.8400,0.0651
600231.SH,2007-05-23,11.6200,11.9000,0.0235
600231.SH,2008-04-24,9.4900,12.2800,0.2272
600231.SH,2013-07-08,3.1600,3.2000,0.0125
600231.SH,2014-07-10,2.6800,2.7100,0.0111
600231.SH,2016-05-10,2.6900,5.4000,0.5019
600231.SH,2018-06-20,3.4700,3.8700,0.1034
600231.SH,2019-05-21,3.3000,3.3400,0.0120
600231.SH,2020-06-05,2.1700,2.2200,0.0225
600231.SH,2021-07-15,2.9400,3.0000,0.0200
600231.SH,2022-04-27,2.2100,2.3100,0.0433
600232.SH,2001-05-25,17.7300,23.1500,0.2341
600232.SH,2005-06-14,6.7500,6.8500,0.0146
600232.SH,2006-06-21,5.4300,5.5400,0.0199
600232.SH,2008-08-08,4.2000,5.4600,0.2308
600232.SH,2011-06-20,6.1500,6.2500,0.0160
600232.SH,2012-07-05,5.4900,5.5900,0.0179
600232.SH,2013-06-20,4.4400,4.5200,0.0177
600232.SH,2014-06-25,4.8100,4.8900,0.0164
600232.SH,2017-07-20,7.9100,8.0100,0.0125
600232.SH,2018-07-06,5.7700,5.8700,0.0170
600232.SH,2019-06-21,6.0200,6.1200,0.0163
600232.SH,2020-06-23,6.2000,6.4000,0.0313
600232.SH,2021-05-25,5.0100,5.2100,0.0384
600232.SH,2022-05-09,4.8700,5.0700,0.0394
600232.SH,2023-05-16,5.3500,5.5500,0.0360
600232.SH,2024-05-13,4.7900,4.9400,0.0304
600232.SH,2024-11-28,5.6400,5.7400,0.0174
600232.SH,2025-06-16,8.8400,8.9400,0.0112
600233.SH,2002-07-24,11.0300,16.6400,0.3371
600233.SH,2003-08-18,6.0600,6.1600,0.0162
600233.SH,2004-08-12,4.3600,4.4600,0.0224
600233.SH,2005-07-15,3.1400,3.2400,0.0309
600233.SH,2006-06-16,3.2300,3.3300,0.0300
600233.SH,2007-06-18,12.5600,12.6900,0.0102
600233.SH,2009-06-23,8.7400,8.8400,0.0113
600233.SH,2012-07-06,10.9900,11.1100,0.0108
600233.SH,2013-06-03,12.7800,12.9300,0.0116
600233.SH,2014-06-26,8.6800,8.8300,0.0170
600233.SH,2016-04-26,17.7200,35.5300,0.5013
600233.SH,2019-06-05,12.2800,12.4300,0.0121
600233.SH,2020-06-08,14.5300,14.6800,0.0102
600233.SH,2021-06-04,10.6000,10.7500,0.0140
600233.SH,2023-06-06,15.2500,15.5000,0.0161
600233.SH,2024-06-13,15.7900,16.1400,0.0217
600233.SH,2025-06-17,12.6900,13.0500,0.0276
600234.SH,2007-02-09,2.1400,3.2900,0.3495
600234.SH,2011-04-21,7.0400,9.8600,0.2860
600235.SH,2002-04-30,18.3900,18.5900,0.0108
600235.SH,2003-04-14,15.1200,21.3800,0.2928
600235.SH,2004-06-02,10.0400,10.1900,0.0147
600235.SH,2005-05-24,4.4800,4.6000,0.0261
600235.SH,2006-04-28,4.2200,4.3000,0.0186
600235.SH,2009-06-03,5.3300,5.4300,0.0184
600235.SH,2011-06-14,7.7800,7.8800,0.0127
600235.SH,2012-05-08,7.0100,7.2100,0.0277
600236.SH,2001-06-19,18.4500,18.7000,0.0134
600236.SH,2002-07-05,13.4700,13.6400,0.0125
600236.SH,2003-06-13,12.0800,12.2900,0.0171
600236.SH,2004-06-10,10.1200,10.4200,0.0288
600236.SH,2005-06-22,4.8400,9.9000,0.5111
600236.SH,2006-06-08,5.4700,5.5800,0.0197
600236.SH,2007-06-19,13.8600,14.0400,0.0128
600236.SH,2008-06-20,6.1800,6.3000,0.0190
600236.SH,2009-07-15,8.2700,8.4000,0.0155
600236.SH,2010-05-06,5.4000,7.6700,0.2960
600236.SH,2013-07-17,3.5100,3.5500,0.0113
600236.SH,2014-06-23,2.6900,2.7400,0.0182
600236.SH,2015-07-24,9.2600,9.3900,0.0138
600236.SH,2016-06-23,6.9800,7.2800,0.0412
600236.SH,2017-07-07,5.5600,5.6900,0.0228
600236.SH,2018-06-26,5.9000,6.2300,0.0530
600236.SH,2019-07-10,4.5000,6.1000,0.2623
600236.SH,2020-06-22,4.1800,4.3700,0.0435
600236.SH,2021-07-23,5.1000,5.2900,0.0359
600236.SH,2022-06-21,6.0300,6.1800,0.0243
600236.SH,2023-06-20,5.4000,5.6000,0.0357
600236.SH,2023-11-29,5.5400,5.6200,0.0142
600236.SH,2024-07-12,7.9900,8.1100,0.0148
600236.SH,2024-10-22,6.1100,6.1900,0.0129
600236.SH,2025-07-11,7.0100,7.1300,0.0168
600237.SH,2003-06-02,10.9200,21.9400,0.5023
600237.SH,2005-05-19,4.4800,4.5800,0.0218
600237.SH,2006-05-31,3.3800,5.1200,0.3398
600238.SH,2004-04-29,6.3900,6.4600,0.0108
600238.SH,2005-07-18,3.0100,3.0600,0.0163
600238.SH,2010-05-24,12.0500,21.6900,0.4444
600238.SH,2011-05-23,9.8600,14.8400,0.3356
600238.SH,2013-07-15,7.0800,7.1800,0.0139
600238.SH,2014-05-19,6.3300,6.4300,0.0156
600239.SH,2001-06-22,29.4000,44.2000,0.3348
600239.SH,2001-11-02,22.5200,27.0500,0.1675
600239.SH,2001-11-05,22.0100,22.3500,0.0152
600239.SH,2002-07-03,9.8200,17.7800,0.4477
600239.SH,2003-11-18,4.5500,4.6000,0.0109
600239.SH,2007-11-30,7.3100,8.2800,0.1171
600239.SH,2009-06-16,19.5300,29.2900,0.3332
600239.SH,2011-06-13,11.0500,14.4000,0.2326
600239.SH,2013-06-03,6.9000,6.9800,0.0115
600239.SH,2014-07-10,4.2100,4.3300,0.0277
600239.SH,2015-06-16,11.8100,15.4100,0.2336
600239.SH,2017-06-01,4.7600,7.2600,0.3444
600239.SH,2018-06-01,4.6100,4.6600,0.0107
600239.SH,2019-07-18,3.2200,3.3100,0.0272
600241.SH,2003-07-04,11.2200,11.3400,0.0106
600241.SH,2005-07-08,4.5700,4.6200,0.0108
600241.SH,2006-06-22,5.8600,5.9400,0.0135
600241.SH,2012-05-08,6.5900,11.2100,0.4121
600243.SH,2006-12-25,4.9900,5.9600,0.1628
600246.SH,2004-06-24,8.9400,9.0900,0.0165
600246.SH,2005-05-17,5.4500,5.6000,0.0268
600246.SH,2007-03-16,24.4600,49.0100,0.5009
600246.SH,2007-10-23,23.8300,35.7400,0.3332
600246.SH,2009-04-16,11.8700,24.0900,0.5073
600246.SH,2010-04-07,8.0800,9.7900,0.1747
600246.SH,2010-09-17,6.0700,6.1500,0.0130
600246.SH,2011-04-26,5.9400,6.1100,0.0278
600246.SH,2012-05-24,3.9400,4.0000,0.0150
600246.SH,2012-09-27,3.1600,3.2200,0.0186
600246.SH,2013-05-17,3.5600,3.6300,0.0193
600246.SH,2013-09-17,3.5000,3.5700,0.0196
600246.SH,2014-04-23,3.3400,3.4100,0.0205
600246.SH,2019-07-24,3.7500,3.8000,0.0132
600248.SH,2007-02-15,3.2500,3.7500,0.1333
600248.SH,2009-05-18,9.4900,14.2400,0.3336
600248.SH,2010-05-06,8.5900,12.0200,0.2854
600248.SH,2013-09-16,8.4000,8.5000,0.0118
600248.SH,2014-09-29,8.7400,8.8600,0.0135
600248.SH,2016-06-07,6.1600,8.0600,0.2357
600248.SH,2018-06-22,4.2100,4.2600,0.0117
600248.SH,2019-07-11,4.5100,4.6100,0.0217
600248.SH,2021-07-05,4.3300,4.3900,0.0137
600248.SH,2022-06-30,5.5000,5.6100,0.0196
600248.SH,2023-06-28,4.7500,4.8500,0.0206
600248.SH,2024-07-19,3.4500,3.6000,0.0417
600248.SH,2024-10-23,4.0800,4.1300,0.0121
600248.SH,2025-07-17,3.8200,3.9100,0.0230
600249.SH,2004-08-16,8.7000,9.0500,0.0387
600249.SH,2005-08-15,6.0300,6.2100,0.0290
600249.SH,2007-09-18,27.6700,55.3300,0.4999
600249.SH,2008-08-14,7.2800,11.1200,0.3453
600250.SH,2002-06-11,14.6400,14.7900,0.0101
600250.SH,2003-06-12,10.5500,15.9500,0.3386
600250.SH,2004-06-16,8.3000,10.8400,0.2343
600250.SH,2005-06-27,3.3800,3.4300,0.0146
600251.SH,2004-06-21,5.4100,8.3200,0.3498
600251.SH,2008-03-27,65.7400,85.4600,0.2308
600251.SH,2009-05-12,23.7300,35.7000,0.3353
600251.SH,2013-06-20,14.8500,15.0600,0.0139
600251.SH,2014-05-16,14.7800,15.0300,0.0166
600251.SH,2015-05-19,14.1300,28.4500,0.5033
600251.SH,2023-07-03,8.8500,9.0300,0.0199
600251.SH,2024-06-13,7.9000,8.3600,0.0550
600251.SH,2025-06-18,7.3800,7.4600,0.0107
600251.SH,2025-09-25,8.1700,8.2700,0.0121
600252.SH,2001-06-21,18.8400,19.0400,0.0105
600252.SH,2002-07-23,13.7700,15.2000,0.0941
600252.SH,2003-08-21,6.2200,7.5100,0.1718
600252.SH,2004-10-20,4.5500,5.9400,0.2340
600252.SH,2009-06-12,12.1100,14.5500,0.1677
600252.SH,2010-08-30,18.7000,37.4300,0.5004
600252.SH,2011-06-23,16.8700,33.8000,0.5009
600252.SH,2013-07-01,13.6800,13.8800,0.0144
600252.SH,2014-07-04,11.9400,12.1400,0.0165
600252.SH,2015-06-25,27.4200,28.0200,0.0214
600252.SH,2015-09-16,5.5500,16.9700,0.6730
600252.SH,2018-05-29,3.7500,3.8100,0.0157
600252.SH,2019-05-21,2.9400,3.0000,0.0200
600252.SH,2020-06-05,3.2500,3.3100,0.0181
600252.SH,2021-05-28,2.9600,3.0400,0.0263
600252.SH,2022-06-10,2.8700,2.9000,0.0103
600255.SH,2004-07-22,9.8200,9.9200,0.0101
600255.SH,2006-05-24,10.5200,13.7200,0.2332
600255.SH,2007-04-09,11.7900,17.7800,0.3369
600255.SH,2008-05-08,7.9700,15.9800,0.5013
600255.SH,2014-10-10,6.1500,15.3700,0.5999
600256.SH,2000-11-06,20.9400,41.8800,0.5000
600256.SH,2001-09-28,14.5000,24.8000,0.4153
600256.SH,2002-09-12,13.1000,15.7700,0.1693
600256.SH,2004-06-23,7.4800,9.0200,0.1707
600256.SH,2009-04-23,14.5500,16.1100,0.0968
600256.SH,2010-04-27,28.0000,36.4400,0.2316
600256.SH,2011-03-30,24.0100,36.0800,0.3345
600256.SH,2012-05-25,15.0400,27.0700,0.4444
600256.SH,2013-06-24,13.3400,20.0600,0.3350
600256.SH,2018-03-28,3.8100,4.1900,0.0907
600256.SH,2018-06-28,4.0200,4.0700,0.0123
600256.SH,2019-06-06,3.5300,3.6300,0.0275
600256.SH,2022-06-27,9.2500,9.6500,0.0415
600256.SH,2023-06-29,6.6500,7.4400,0.1062
600256.SH,2024-06-27,6.7500,7.4400,0.0927
600256.SH,2025-07-18,5.4700,6.0800,0.1003
600257.SH,2004-06-16,5.8500,11.7000,0.5000
600257.SH,2005-07-15,2.5400,3.8300,0.3368
600257.SH,2006-04-25,2.1300,2.7700,0.2310
600257.SH,2008-05-19,6.9700,10.4800,0.3349
600258.SH,2002-06-04,13.5800,13.7800,0.0145
600258.SH,2003-06-12,12.0600,12.2500,0.0155
600258.SH,2004-06-10,8.5500,8.7000,0.0172
600258.SH,2005-06-06,5.4900,5.6500,0.0283
600258.SH,2006-06-06,10.5500,10.7200,0.0159
600258.SH,2009-06-05,16.0000,16.3700,0.0226
600258.SH,2010-06-24,19.0900,19.6900,0.0305
600258.SH,2011-06-01,17.0500,17.5000,0.0257
600258.SH,2012-06-14,12.8600,13.0600,0.0153
600258.SH,2013-06-17,12.4500,12.7000,0.0197
600258.SH,2014-06-27,14.5100,14.7600,0.0169
600258.SH,2017-05-25,20.9300,25.1200,0.1668
600258.SH,2018-05-24,24.5200,29.5000,0.1688
600258.SH,2024-06-28,12.6100,12.8300,0.0171
600258.SH,2025-06-24,13.5300,13.8900,0.0259
600261.SH,2003-07-28,10.9700,11.2200,0.0223
600261.SH,2005-03-31,8.0200,8.3700,0.0418
600261.SH,2006-06-07,12.3100,14.9200,0.1749
600261.SH,2007-05-28,17.0300,22.2400,0.2343
600261.SH,2008-04-22,12.2200,16.0300,0.2377
600261.SH,2009-05-25,12.9800,13.3800,0.0299
600261.SH,2010-05-13,20.4700,20.7700,0.0144
600261.SH,2011-04-18,21.8000,32.8500,0.3364
600261.SH,2012-05-23,11.7900,17.8400,0.3391
600261.SH,2014-06-20,10.7100,16.2200,0.3397
600261.SH,2015-05-26,10.2200,15.4800,0.3398
600261.SH,2016-05-17,7.0800,7.2300,0.0207
600261.SH,2017-05-25,6.2900,6.4500,0.0248
600261.SH,2018-05-24,4.1200,4.2700,0.0351
600261.SH,2019-05-30,3.5200,3.6700,0.0409
600261.SH,2020-06-05,3.6400,3.8100,0.0446
600261.SH,2021-06-10,3.9700,4.2600,0.0681
600261.SH,2022-06-16,3.3500,3.5400,0.0537
600261.SH,2023-06-12,3.5100,3.6400,0.0357
600261.SH,2024-06-13,2.8500,2.9800,0.0436
600261.SH,2025-06-13,3.3100,3.4500,0.0406
600262.SH,2003-05-23,10.8100,10.9200,0.0101
600262.SH,2005-06-17,3.2800,3.3600,0.0238
600262.SH,2007-07-18,9.4700,9.5700,0.0104
