ts_code,trade_date,diff_pct,t_pre_close,t_1_close,factor_now,factor_prev,reason
603223.SH,2019-06-13,0.2890,7.3800,10.3800,1.996955,1.419800,因子未变动
603223.SH,2022-05-30,0.2880,22.6900,31.8700,2.819393,2.007281,因子未变动
603223.SH,2023-06-16,0.2880,14.3400,20.1400,3.959734,2.819393,因子未变动
603225.SH,2018-03-21,0.2908,26.6100,37.5200,1.409996,1.000000,因子未变动
603225.SH,2019-03-28,0.2920,14.7200,20.7900,1.991428,1.409996,因子未变动
603226.SH,2018-07-09,0.2403,18.1500,23.8900,1.323864,1.005782,因子未变动
603226.SH,2019-05-09,0.2400,19.0000,25.0000,1.741927,1.323864,因子未变动
603226.SH,2020-06-09,0.2805,11.8000,16.4000,2.420983,1.741927,因子未变动
603226.SH,2021-06-03,0.2395,6.8900,9.0600,3.183469,2.420983,因子未变动
603226.SH,2022-06-08,0.2344,4.9000,6.4000,4.158001,3.183469,因子未变动
603227.SH,2016-07-28,0.5048,9.3000,18.7800,2.019355,1.000000,因子未变动
603227.SH,2023-06-30,0.0181,8.1400,8.2900,1.000000,2.102631,因子未变动
603228.SH,2019-05-16,0.2953,39.3000,55.7700,1.452346,1.023439,因子未变动
603228.SH,2020-05-26,0.2905,32.5100,45.8200,2.046955,1.452346,因子未变动
603229.SH,2020-06-23,0.2866,46.2300,64.8000,1.412926,1.008018,因子未变动
603229.SH,2021-07-06,0.1682,34.2700,41.2000,1.698645,1.412926,因子未变动
603229.SH,2022-05-26,0.2869,45.4700,63.7600,2.381913,1.698645,因子未变动
603229.SH,2023-07-12,0.2894,15.1000,21.2500,3.352030,2.381913,因子未变动
603229.SH,2024-07-12,0.2943,7.2900,10.3300,1.000000,3.352030,因子未变动
603232.SH,2018-06-15,0.2925,29.5800,41.8100,1.413455,1.000000,因子未变动
603232.SH,2019-05-30,0.3014,24.5000,35.0700,2.023260,1.413455,因子未变动
603232.SH,2020-06-01,0.2993,26.2000,37.3900,2.887393,2.023260,因子未变动
603232.SH,2021-06-01,0.1720,15.9300,19.2400,3.487347,2.887393,因子未变动
603233.SH,2019-05-30,0.2387,43.8200,57.5600,1.326012,1.009483,因子未变动
603233.SH,2020-06-17,0.1723,73.7500,89.1000,1.602002,1.326012,因子未变动
603233.SH,2021-06-10,0.1765,55.7900,67.7500,1.945432,1.602002,因子未变动
603233.SH,2022-06-13,0.1789,27.5800,33.5900,2.369364,1.945432,因子未变动
603233.SH,2023-06-09,0.1824,25.8600,31.6300,2.898028,2.369364,因子未变动
603236.SH,2020-06-10,0.1684,204.5800,246.0000,1.202464,1.000000,因子未变动
603236.SH,2021-06-11,0.2327,158.8400,207.0000,1.567048,1.202464,因子未变动
603236.SH,2022-06-30,0.2340,133.7400,174.6000,2.045810,1.567048,因子未变动
603236.SH,2023-06-15,0.2938,62.1400,87.9900,2.896859,2.045810,因子未变动
603237.SH,2023-06-15,0.2913,36.5600,51.5900,1.436150,1.017748,因子未变动
603237.SH,2024-07-08,0.3098,16.4900,23.8900,2.080632,1.436150,因子未变动
603238.SH,2021-07-02,0.3234,16.0700,23.7500,1.514466,1.024736,因子未变动
603239.SH,2017-05-09,0.6688,31.5500,95.2600,3.019334,1.000000,因子未变动
603259.SH,2019-07-02,0.2902,64.6600,91.1000,1.408908,1.000000,因子未变动
603259.SH,2020-06-04,0.2878,80.2500,112.6800,1.978265,1.408908,因子未变动
603259.SH,2021-06-08,0.1684,146.2300,175.8400,2.378842,1.978265,因子未变动
603260.SH,2019-07-11,0.2981,33.3700,47.5400,1.433710,1.006371,因子未变动
603266.SH,2018-06-04,0.2932,16.8300,23.8100,1.424946,1.007217,因子未变动
603266.SH,2019-05-29,0.2905,11.3100,15.9400,2.008279,1.424946,因子未变动
603267.SH,2020-06-02,0.2859,38.6900,54.1800,1.411690,1.008089,因子未变动
603268.SH,2018-05-21,0.2899,19.2500,27.1100,1.417914,1.006819,因子未变动
603269.SH,2023-06-02,0.2977,10.5900,15.0800,1.673516,1.175235,因子未变动
603269.SH,2024-06-03,0.3007,10.1400,14.5000,2.393095,1.673516,因子未变动
603269.SH,2025-06-04,0.3029,8.6300,12.3800,3.432968,2.393095,因子未变动
603276.SH,2024-06-25,0.2380,13.6700,17.9400,1.312363,1.000000,因子未变动
603277.SH,2025-06-06,0.3249,16.0600,23.7900,1.857113,1.253688,因子未变动
603278.SH,2019-04-16,0.2851,12.8900,18.0300,1.412677,1.009950,因子未变动
603279.SH,2022-06-15,0.2994,29.4100,41.9800,1.554060,1.088730,因子未变动
603281.SH,2023-05-30,0.3034,33.8200,48.5500,1.435541,1.000000,因子未变动
603282.SH,2023-09-27,0.0113,26.1600,26.4600,1.000000,1.000000,因子未变动
603283.SH,2025-06-12,0.2912,31.7400,44.7800,1.536981,1.089410,因子未变动
603288.SH,2014-05-19,0.5035,35.8300,72.1600,2.013955,1.000000,因子未变动
603288.SH,2015-04-15,0.4512,37.8100,68.9000,3.669968,2.013955,因子未变动
603288.SH,2020-05-07,0.1738,105.0900,127.1900,4.730637,3.908661,因子未变动
603288.SH,2021-05-17,0.2354,132.7200,173.5700,6.186684,4.730637,因子未变动
603288.SH,2022-04-29,0.0985,81.9300,90.8800,6.862515,6.186684,因子未变动
603288.SH,2023-06-01,0.1764,49.8300,60.5000,8.331971,6.862515,因子未变动
603289.SH,2018-05-16,0.2360,14.2800,18.6900,1.308824,1.000000,因子未变动
603290.SH,2024-05-23,0.2944,93.3700,132.3200,1.433441,1.011490,因子未变动
603296.SH,2024-06-11,0.2957,57.7500,82.0000,1.419913,1.000000,因子未变动
603297.SH,2019-06-05,0.2391,34.6200,45.5000,1.314269,1.000000,因子未变动
603298.SH,2020-05-29,0.3042,9.2400,13.2800,1.522378,1.059245,因子未变动
603298.SH,2024-05-31,0.2981,20.1800,28.7500,2.322867,1.630450,因子未变动
603300.SH,2016-06-13,0.5006,15.6700,31.3800,2.002553,1.000000,因子未变动
603300.SH,2019-10-15,0.2854,7.0600,9.8800,2.809725,2.007759,因子未变动
603300.SH,2022-06-20,0.2942,7.4600,10.5700,3.981071,2.809725,因子未变动
603300.SH,2023-05-18,0.2855,5.5300,7.7400,5.572059,3.981071,因子未变动
603301.SH,2019-05-24,0.2937,22.2900,31.5600,1.415882,1.000000,因子未变动
603301.SH,2020-06-08,0.2913,39.1200,55.2000,1.997870,1.415882,因子未变动
603301.SH,2023-10-31,0.0282,25.8200,26.5700,1.000000,2.191818,因子未变动
603303.SH,2017-10-19,0.4183,19.1800,32.9700,1.718978,1.000000,因子未变动
603303.SH,2019-05-28,0.1785,9.3900,11.4300,2.115799,1.738176,因子未变动
603305.SH,2022-04-28,0.2890,17.6600,24.8400,1.441416,1.024775,因子未变动
603305.SH,2023-04-14,0.2882,24.1000,33.8600,2.025159,1.441416,因子未变动
603306.SH,2016-06-02,0.3402,32.2300,48.8500,1.519679,1.002646,因子未变动
603306.SH,2018-05-18,0.2459,18.9800,25.1700,2.061670,1.554649,因子未变动
603308.SH,2021-06-18,0.2888,21.0600,29.6100,1.442804,1.026189,因子未变动
603309.SH,2015-09-25,0.5021,35.0500,70.4000,2.008559,1.000000,因子未变动
603309.SH,2020-05-25,0.2400,12.3200,16.2100,2.705154,2.055984,因子未变动
603313.SH,2019-06-03,0.2443,16.9800,22.4700,1.373384,1.037831,因子未变动
603313.SH,2021-07-14,0.2399,22.0800,29.0500,1.806921,1.373384,因子未变动
603315.SH,2016-06-07,0.5024,20.8500,41.9000,2.009592,1.000000,因子未变动
603316.SH,2021-06-24,0.2405,5.8100,7.6500,1.338247,1.016368,因子未变动
603317.SH,2020-05-08,0.3136,40.0800,58.3900,1.464754,1.005435,因子未变动
603317.SH,2021-05-24,0.1713,37.1900,44.8800,1.767630,1.464754,因子未变动
603317.SH,2023-04-11,0.2935,17.2800,24.4600,2.508214,1.771952,因子未变动
603318.SH,2016-06-29,0.6681,18.3800,55.3800,3.013058,1.000000,因子未变动
603319.SH,2019-04-16,0.2402,18.7600,24.6900,1.342622,1.020153,因子未变动
603319.SH,2021-06-08,0.2925,24.6000,34.7700,1.922960,1.360506,因子未变动
603319.SH,2022-06-02,0.2456,14.1900,18.8100,2.549040,1.922960,因子未变动
603319.SH,2024-07-12,0.0239,16.3600,16.7600,1.000000,2.591837,因子未变动
603319.SH,2025-07-09,0.2903,23.2000,32.6900,3.741325,2.655207,因子未变动
603320.SH,2020-05-26,0.2373,11.6700,15.3000,1.328181,1.013063,因子未变动
603322.SH,2018-05-04,0.2877,29.0400,40.7700,1.406745,1.002008,因子未变动
603322.SH,2019-05-13,0.2870,20.2500,28.4000,1.972916,1.406745,因子未变动
603323.SH,2017-07-04,0.2334,11.9200,15.5500,1.304530,1.000000,因子未变动
603323.SH,2019-06-12,0.1052,5.5300,6.1800,1.487945,1.331446,因子未变动
603323.SH,2025-06-12,0.1172,5.5000,6.2300,2.007568,1.772331,因子未变动
603324.SH,2024-07-04,0.1742,21.7100,26.2900,1.239123,1.023254,因子未变动
603326.SH,2018-05-29,0.2920,12.6800,17.9100,1.412461,1.000000,因子未变动
603326.SH,2020-07-03,0.2958,14.0000,19.8800,2.030294,1.429784,因子未变动
603327.SH,2022-06-06,0.2494,12.8500,17.1200,1.376525,1.033197,因子未变动
603327.SH,2023-05-30,0.2511,11.4500,15.2900,1.838171,1.376525,因子未变动
603327.SH,2024-06-26,0.1120,11.5800,13.0400,2.069927,1.838171,因子未变动
603327.SH,2025-06-20,0.2462,8.8800,11.7800,2.745916,2.069927,因子未变动
603328.SH,2017-06-19,0.5157,15.2900,31.5700,2.110525,1.022171,因子未变动
603329.SH,2025-06-06,0.2320,11.4200,14.8700,1.416098,1.087548,因子未变动
603330.SH,2018-06-26,0.2377,21.4200,28.1000,1.318829,1.005314,因子未变动
603330.SH,2019-06-10,0.2937,14.3300,20.2900,1.867344,1.318829,因子未变动
603330.SH,2020-08-06,0.2872,26.1400,36.6700,2.619568,1.867344,因子未变动
603330.SH,2021-07-16,0.2893,16.7300,23.5400,3.685872,2.619568,因子未变动
603330.SH,2022-06-02,0.2935,9.0500,12.8100,5.217240,3.685872,因子未变动
603331.SH,2020-07-20,0.2957,11.7900,16.7400,1.456761,1.025998,因子未变动
603332.SH,2022-06-23,0.2935,19.5000,27.6000,1.500619,1.060220,因子未变动
603332.SH,2023-07-04,0.2374,8.3500,10.9500,1.967877,1.500619,因子未变动
603333.SH,2012-10-17,0.3333,5.6200,8.4300,1.500000,1.000000,因子未变动
603335.SH,2018-06-06,0.2339,9.3000,12.1400,1.305376,1.000000,因子未变动
603335.SH,2019-04-22,0.2324,5.5500,7.2300,1.700517,1.305376,因子未变动
603336.SH,2018-05-10,0.2361,21.6400,28.3300,1.319354,1.007794,因子未变动
603336.SH,2019-05-16,0.2345,18.2500,23.8400,1.723473,1.319354,因子未变动
603336.SH,2020-05-22,0.3140,13.7400,20.0300,2.512458,1.723473,因子未变动
603336.SH,2021-05-17,0.2355,7.4000,9.6800,3.286566,2.512458,因子未变动
603336.SH,2023-06-20,0.2355,5.1300,6.7100,4.298803,3.286566,因子未变动
603337.SH,2018-06-14,0.3296,40.5100,60.4300,1.504557,1.008598,因子未变动
603337.SH,2019-06-05,0.3219,20.9800,30.9400,2.218827,1.504557,因子未变动
603338.SH,2015-09-02,0.6005,30.9300,77.4200,2.503071,1.000000,因子未变动
603338.SH,2018-05-18,0.2899,47.5400,66.9500,3.540070,2.513741,因子未变动
603338.SH,2019-05-22,0.2897,44.8900,63.2000,4.984015,3.540070,因子未变动
603338.SH,2020-06-05,0.2882,69.3900,97.4900,7.002329,4.984015,因子未变动
603339.SH,2020-07-06,0.3331,9.2900,13.9300,1.543275,1.029220,因子未变动
603351.SH,2019-05-28,0.2941,36.4600,51.6500,1.416621,1.000000,因子未变动
603351.SH,2020-05-27,0.2955,22.7900,32.3500,2.010868,1.416621,因子未变动
603353.SH,2021-05-31,0.2394,33.6800,44.2800,1.325433,1.008143,因子未变动
603353.SH,2023-10-13,0.0144,19.8200,20.1100,1.000000,1.353649,因子未变动
603355.SH,2021-07-08,0.3106,39.6600,57.5300,1.450580,1.122889,因子未变动
603355.SH,2022-07-18,0.0366,26.3100,27.3100,1.690749,1.450580,因子未变动
603357.SH,2019-05-20,0.3011,13.2800,19.0000,1.446825,1.011255,因子未变动
603357.SH,2023-06-27,0.2006,10.4000,13.0100,1.977694,1.580939,因子未变动
603358.SH,2018-06-15,0.2998,24.1700,34.5200,1.447467,1.013479,因子未变动
603358.SH,2018-09-26,0.2934,12.7400,18.0300,2.048496,1.447467,因子未变动
603358.SH,2021-06-09,0.2991,16.1900,23.1000,3.047104,2.135611,因子未变动
603359.SH,2018-06-12,0.2963,23.8700,33.9200,1.421031,1.000000,因子未变动
603359.SH,2021-07-05,0.2945,11.2100,15.8900,2.056178,1.450583,因子未变动
603360.SH,2018-07-12,0.2953,13.2700,18.8300,1.465514,1.032787,因子未变动
603360.SH,2020-04-28,0.3008,19.8500,28.3900,2.122455,1.483999,因子未变动
603360.SH,2023-06-12,0.3167,10.6600,15.6000,3.225899,2.204365,因子未变动
603360.SH,2024-05-31,0.3116,11.4900,16.6900,4.685837,3.225899,因子未变动
603360.SH,2025-05-29,0.3011,19.4300,27.8000,6.704388,4.685837,因子未变动
603363.SH,2020-10-21,0.2349,14.9200,19.5000,1.310633,1.002803,因子未变动
603366.SH,2015-05-28,0.5036,17.6800,35.6200,2.231989,1.107848,因子未变动
603368.SH,2017-05-10,0.2381,56.0400,73.5500,1.328850,1.012491,因子未变动
603368.SH,2018-05-09,0.2946,37.3500,52.9500,1.883871,1.328850,因子未变动
603368.SH,2020-06-24,0.3001,23.3900,33.4200,2.739588,1.917384,因子未变动
603369.SH,2016-05-06,0.6039,16.2600,41.0500,2.552635,1.011105,因子未变动
603377.SH,2018-05-16,0.2921,23.8000,33.6200,1.436973,1.017250,因子未变动
603377.SH,2021-06-16,0.1668,9.7400,11.6900,1.766425,1.471769,因子未变动
603378.SH,2021-07-16,0.3162,36.2800,53.0600,1.498407,1.024542,因子未变动
603378.SH,2022-06-08,0.3100,9.5700,13.8700,2.171672,1.498407,因子未变动
603379.SH,2020-06-02,0.2962,21.9600,31.2000,1.420765,1.000000,因子未变动
603383.SH,2018-06-05,0.2931,34.0600,48.1800,1.414563,1.000000,因子未变动
603383.SH,2020-06-08,0.2918,41.4600,58.5400,2.009687,1.423328,因子未变动
603383.SH,2024-05-30,0.1898,31.9200,39.4000,2.616674,2.119904,因子未变动
603385.SH,2018-05-15,0.2442,13.0600,17.2800,1.323124,1.000000,因子未变动
603386.SH,2022-07-07,0.3034,11.3400,16.2800,1.481317,1.031826,因子未变动
603387.SH,2018-06-01,0.2896,58.3300,82.1100,1.407680,1.000000,因子未变动
603387.SH,2019-05-21,0.2938,25.6900,36.3800,1.993438,1.407680,因子未变动
603387.SH,2021-06-23,0.2925,22.3300,31.5600,2.854426,2.019624,因子未变动
603387.SH,2022-06-08,0.2983,13.7600,19.6100,4.067972,2.854426,因子未变动
603389.SH,2019-06-04,0.1661,7.9800,9.5700,1.215746,1.013757,因子未变动
603392.SH,2021-05-18,0.2863,233.1800,326.7000,1.401064,1.000000,因子未变动
603392.SH,2022-04-21,0.3109,177.1000,257.0000,2.033164,1.401064,因子未变动
603392.SH,2023-06-05,0.2932,66.6600,94.3100,2.876503,2.033164,因子未变动
603393.SH,2019-05-31,0.3046,26.4600,38.0500,1.503973,1.045864,因子未变动
603393.SH,2020-05-20,0.2974,34.3100,48.8300,2.140455,1.503973,因子未变动
603393.SH,2021-05-27,0.1877,18.9500,23.3300,2.635188,2.140455,因子未变动
603396.SH,2019-06-28,0.2935,21.9800,31.1100,1.427932,1.008870,因子未变动
603398.SH,2016-06-07,0.5465,40.6900,89.7200,2.204964,1.000000,因子未变动
603398.SH,2019-07-15,0.2856,10.9300,15.3000,3.115434,2.225601,因子未变动
603399.SH,2014-05-27,0.2876,8.4700,11.8900,1.408977,1.003704,因子未变动
603406.SH,2025-08-12,0.0119,52.5791,53.2100,1.000000,None,缺失因子记录
603416.SH,2017-06-26,0.2884,33.9100,47.6500,1.405190,1.000000,因子未变动
603421.SH,2020-07-06,0.2903,10.7800,15.1900,1.446565,1.026594,因子未变动
603429.SH,2017-09-20,0.4999,43.7400,87.4700,1.999771,1.000000,因子未变动
603429.SH,2018-06-05,0.2893,28.1100,39.5500,2.813624,1.999771,因子未变动
603429.SH,2019-04-17,0.2353,25.8400,33.7900,3.679270,2.813624,因子未变动
603429.SH,2020-06-02,0.2902,29.2500,41.2100,5.183683,3.679270,因子未变动
603429.SH,2022-05-25,0.2918,16.3600,23.1000,7.339669,5.198138,因子未变动
603429.SH,2024-07-12,0.0351,3.8500,3.9900,1.000000,7.339669,因子未变动
603444.SH,2023-09-27,0.0188,365.7300,372.7300,1.000000,1.234662,因子未变动
603456.SH,2016-05-26,0.5028,26.5800,53.4600,2.016162,1.002424,因子未变动
603456.SH,2018-04-12,0.4508,9.7700,17.7900,3.695028,2.029254,因子未变动
603458.SH,2019-06-21,0.3267,23.7800,35.3200,1.509888,1.016567,因子未变动
603458.SH,2020-07-07,0.2549,16.6900,22.4000,2.026452,1.509888,因子未变动
603458.SH,2021-07-08,0.2611,11.9700,16.2000,1.353384,2.026452,因子未变动
603458.SH,2022-06-17,0.0312,10.2600,10.5900,2.830778,1.353384,因子未变动
603466.SH,2018-05-28,0.5059,33.2700,67.3300,2.023745,1.000000,因子未变动
603466.SH,2021-06-01,0.3213,19.3100,28.4500,2.995814,2.033362,因子未变动
603466.SH,2022-07-14,0.3145,11.9200,17.3900,4.370570,2.995814,因子未变动
603486.SH,2019-06-12,0.2926,29.2500,41.3500,1.413675,1.000000,因子未变动
603488.SH,2020-06-05,0.3074,6.4200,9.2700,1.500665,1.039296,因子未变动
603489.SH,2023-06-21,0.3011,62.0800,88.8300,1.469633,1.027072,因子未变动
603489.SH,2024-07-08,0.3126,17.9000,26.0400,2.137946,1.469633,因子未变动
603496.SH,2018-06-28,0.2870,21.6100,30.3100,1.402591,1.000000,因子未变动
603496.SH,2019-07-11,0.3014,19.2800,27.6000,2.007859,1.402591,因子未变动
603496.SH,2023-06-08,0.2885,13.8600,19.4800,2.843816,2.023372,因子未变动
603499.SH,2019-06-19,0.2909,19.6200,27.6700,1.420601,1.007307,因子未变动
603499.SH,2020-07-01,0.2888,12.3600,17.3800,1.997577,1.420601,因子未变动
603499.SH,2025-06-11,0.2921,16.1200,22.7700,2.837065,2.008498,因子未变动
603500.SH,2018-06-25,0.2921,15.6300,22.0800,1.412668,1.000000,因子未变动
603500.SH,2021-05-06,0.2932,8.7500,12.3800,2.075202,1.466722,因子未变动
603500.SH,2024-05-08,0.2936,8.4200,11.9200,2.993958,2.114860,因子未变动
603501.SH,2022-07-28,0.2620,105.0100,142.2900,1.362861,1.005792,因子未变动
603505.SH,2021-06-28,0.2383,20.4300,26.8200,1.351134,1.029220,因子未变动
603505.SH,2022-07-07,0.2872,31.8700,44.7100,1.895488,1.351134,因子未变动
603505.SH,2023-06-13,0.2874,22.8800,32.1100,2.660145,1.895488,因子未变动
603505.SH,2025-07-15,0.2874,15.6700,21.9900,3.789528,2.700405,因子未变动
603506.SH,2018-06-29,0.2365,30.5400,40.0000,1.309758,1.000000,因子未变动
603506.SH,2019-07-01,0.2401,18.5100,24.3600,1.723701,1.309758,因子未变动
603506.SH,2021-06-15,0.2957,15.5500,22.0800,2.467359,1.737655,因子未变动
603507.SH,2024-07-08,0.2394,22.7500,29.9100,1.361284,1.035413,因子未变动
603508.SH,2020-06-09,0.2926,35.4400,50.1000,1.443159,1.020870,因子未变动
603508.SH,2022-06-10,0.3163,13.5300,19.7900,2.145116,1.466570,因子未变动
603515.SH,2018-08-23,0.2387,29.9200,39.3000,1.324388,1.008287,因子未变动
603516.SH,2018-05-17,0.2905,43.2100,60.9000,1.409396,1.000000,因子未变动
603516.SH,2021-04-16,0.2932,26.5900,37.6200,2.036209,1.439203,因子未变动
603517.SH,2019-06-03,0.2947,34.2700,48.5900,1.446209,1.019996,因子未变动
603518.SH,2019-05-30,0.2974,9.7100,13.8200,1.451336,1.019716,因子未变动
603519.SH,2016-05-23,0.5055,21.9000,44.2900,2.028738,1.003147,因子未变动
603519.SH,2018-06-08,0.3041,12.1300,17.4300,2.953502,2.055421,因子未变动
603519.SH,2021-06-03,0.1772,12.6300,15.3500,3.780537,3.110631,因子未变动
603520.SH,2019-06-25,0.2919,24.1100,34.0500,1.469315,1.040387,因子未变动
603520.SH,2020-06-01,0.2885,62.5900,87.9700,2.065117,1.469315,因子未变动
603520.SH,2022-06-17,0.2941,30.1200,42.6700,2.945270,2.079014,因子未变动
603520.SH,2023-06-30,0.0123,16.1000,16.3000,1.000000,2.945270,因子未变动
603527.SH,2018-05-24,0.2921,19.9200,28.1400,1.412651,1.000000,因子未变动
603527.SH,2020-06-08,0.2970,9.8000,13.9400,2.046843,1.438957,因子未变动
603527.SH,2023-10-20,0.0195,10.0400,10.2400,1.000000,2.118678,因子未变动
603528.SH,2017-06-07,0.6706,13.6500,41.4400,3.035897,1.000000,因子未变动
603529.SH,2022-06-28,0.2906,52.7100,74.3000,1.409600,1.000000,因子未变动
603529.SH,2023-05-19,0.3488,36.5200,56.0800,2.164577,1.409600,因子未变动
603529.SH,2024-07-12,0.0187,27.7600,28.2900,1.000000,2.191557,因子未变动
603535.SH,2022-07-14,0.3129,20.6600,30.0700,1.486403,1.021253,因子未变动
603535.SH,2024-08-29,0.3293,8.9200,13.3000,2.227124,1.493680,因子未变动
603535.SH,2025-04-03,0.3292,8.6200,12.8500,3.320017,2.227124,因子未变动
603536.SH,2018-04-26,0.2954,13.0700,18.5500,1.419281,1.000000,因子未变动
603536.SH,2022-06-15,0.2859,6.9200,9.6900,2.024273,1.445611,因子未变动
603538.SH,2018-07-09,0.1751,14.4200,17.4800,1.212205,1.000000,因子未变动
603538.SH,2022-06-08,0.2875,30.6600,43.0300,1.722032,1.226993,因子未变动
603556.SH,2018-06-19,0.2398,19.0800,25.1000,1.322852,1.005578,因子未变动
603558.SH,2015-06-08,0.3370,55.2700,83.3600,1.508232,1.000000,因子未变动
603558.SH,2015-09-16,0.6001,13.9200,34.8100,3.771664,1.508232,因子未变动
603558.SH,2025-05-09,0.0333,8.7000,9.0000,1.000000,4.627342,因子未变动
